customerID,gender,SeniorCitizen,Partner,Dependents,Full Name,Email Address,Home Address,Social Security Number,Credit Card Number,Marketing Segment
7853-GVUDZ,Female,0,Yes,Yes,INcAlLRPrH,UGmUpQSZRO@example.com,YzufetFiEwfVcIB St,OPU-oE-qXpJ,igTeGyRGxYlEQOUn,avCbNXROcN
7480-QNVZJ,Male,1,No,No,LdOgJDiPTd,NHYemPYygP@example.com,IzQVDNkuinyDTiv St,feI-Tn-kWmN,lhAEnVHRRaKBUiNS,UnecvzrXvm
6954-OOYZZ,Male,0,Yes,No,RhqIIFsGeY,ZxjALqLrbA@example.com,ZAATxApLhPHcNvd St,pSf-yJ-hJPz,XsDNvrWTnzFXWQkx,KseDRiCSis
7088-FBAWU,Female,0,Yes,Yes,cmacVdGcJh,XVoxBWRcGH@example.com,iUwvtEkDJagnYAD St,dXw-mc-Bmru,AxCGLXnRaYpyujST,CqJHoziqgU
8313-AFGBW,Male,0,Yes,No,BWBYWvIZdC,KWcrfpwkkt@example.com,vBgXMcRGxXMCRoM St,NBX-SM-YzLu,idEuTWJNTcfpmFDn,FHRFREBpUE
3943-KDREE,Female,0,No,No,yGUSTQpPtE,BrcgSYNOZI@example.com,CmQynzezTHGEYsa St,lmh-PR-RIPR,yMPqSJaOoTAiAEJH,umilKwgGgA
9239-ZBZZV,Female,0,No,No,TBEKgzhXGy,OgrrcgXhyn@example.com,dkQjrNLCPjphUTE St,mAX-lc-svXC,hIzsDzkFRPSjetCJ,iincLufVgn
3097-IDVPU,Male,0,Yes,Yes,mEqarDIpdJ,cbmiQRCYpI@example.com,rFgQvWmyEEcGnAj St,GIC-UO-RZuZ,eqRnRNnOymuOIOxO,gZfQoyemxy
4398-HSCJH,Female,0,No,No,gsqPudCKnI,QwBWrVDSKL@example.com,UrgzsNHbfbkLTRe St,nUb-zI-ynGa,NZvkhpHAKybgXfjZ,rzxyPlzFEY
2197-OMWGI,Female,1,Yes,Yes,dZsjXxADkm,nZHAmFsVqn@example.com,uyTwFyDJxocQzuy St,zXk-ig-Hotm,KEQKufhfzxKFhhkT,HhdWlgAPKm
2303-PJYHN,Female,0,Yes,No,vYXWLYEzID,BRsUhNQmZd@example.com,icZTEvWAEGfavkz St,Mgs-EA-YZNX,SifNArAyyetUihbC,FXMwqUcFSK
9795-VOWON,Male,0,No,No,UniWWbGwjY,RDwwiibCeL@example.com,gbMNvxbNVAAdTcF St,UHh-Ly-FIDO,LMCBQNwzNQyWWWDv,heLfbdmvzy
1237-WIYYZ,Female,0,No,No,gfzhpdHtlK,ooxvtTtitj@example.com,QWAOnIccnqWmjZa St,sPz-vk-gFFR,skixPZzuXXylQWiH,AgHTUaNAfU
1987-AUELQ,Female,0,Yes,No,cpRrQndnDN,psiDdVBkIj@example.com,vdxRyPpGZbDKBPV St,LCf-Nl-Wmxv,bpwqhOpaRcdoYeDn,hEeRLlOtRT
7852-LECYP,Male,1,Yes,No,xhZPhzpxBI,pOuMlGoXuW@example.com,GASONtZjUiBZxTv St,WEV-YD-HpLz,urzXzGQfxRFYxJKP,BWLzYyccxu
4430-UZIPO,Male,0,No,No,VeZftzSzUU,ouNOGJayra@example.com,KniPdCWePsbOZzo St,Kcj-fQ-sbqL,vYQNSQWUveUCJufz,CPkCTLiZHT
4822-LPTYJ,Male,0,Yes,No,mnryYtjrKV,kiJGIOCcrC@example.com,kxOLDEVwmCqXnhL St,WaV-jM-Wbsk,HHEtCJSPDCTILCBT,ghvFHKJOWr
8165-CBKXO,Male,0,Yes,Yes,IRNmDDFotM,oQemTKNEux@example.com,CnFxGLRuBknskJj St,QUE-nk-hyio,wpbcTIiUOAFwZkDx,nFLIWDtFHX
6527-PZFPV,Male,0,Yes,Yes,SNJBSJZxUm,zCVWTLSoMz@example.com,StncNCKsCGFAedu St,rsT-NH-OXkD,PsbgTpgjIEzcVQGQ,cFEvvlSyhf
4855-SNKMY,Female,0,No,No,SIOOLoOYfu,CCbGbXvavW@example.com,dsootTyJOczDKoO St,THM-Zf-sAru,BodCrmmegaQxaPwZ,yUbuyBGClk
9593-CVZKR,Female,0,Yes,Yes,ZOrqHmsnwE,vsOeSPlwzQ@example.com,NULUisexsSdEigv St,IXe-UI-nyNV,oDqKOnwuFQXPuvTx,PSfemGPFfH
8595-SIZNC,Female,1,Yes,No,JInqJhhwlJ,pgkVRUEGRA@example.com,sxlMukMURtaPTiU St,fwu-VH-vQcy,SutbZNNCZhlcTHzX,rAUXKkBCfZ
8008-HAWED,Male,0,No,No,wQmPurUEgk,QPgVcvNxno@example.com,mDUZrVHoXQWHlUt St,eRz-RZ-FQbl,hZcrSXgEGfqOybfa,qbgLzugxUW
7124-UGSUR,Female,1,Yes,No,lsXxfbVEgN,QHyuaXTEdT@example.com,uVcSnDYtCrohCDs St,RQV-IP-phJQ,cwToqVMeyLIegpUJ,FuivQNVJOq
1862-SKORY,Female,1,Yes,No,ZyPvjqRdQW,tSyaRMtGax@example.com,VQUOOpnOEDLwdQe St,oUW-dw-DTWi,KcMpazSWioMzppML,FvMGzGSvKc
5236-XMZJY,Female,0,No,No,mUqkiIqNhM,bxqmwEJhdt@example.com,QpwUBFuEycriccT St,MHv-yh-DrZG,aJCkcvPoKCDSRdlt,lRBvaauqdJ
4827-DPADN,Female,0,Yes,Yes,MmYyMnDuhK,ugdkHxarNr@example.com,OmYZXCxxSJxmvET St,UnX-no-vaBO,ZuFMdzaHGZthhuiQ,MlBhEniFvt
2694-CIUMO,Female,0,No,No,rGkPypoaXu,cXptJoxwqv@example.com,sMWtKCqNbIVIMyq St,isK-Op-EvaT,mucByOeKAQgCOfrL,GKGNDcZcgr
5846-ABOBJ,Male,0,Yes,No,jRCVVAPNsn,WnnkNkGpsI@example.com,CbXNmpYNkblxaCY St,FtV-ke-iREB,EJKKaEJSqthfLwZj,VWXevjUzLS
1439-LCGVL,Female,0,Yes,No,GCQrkUiflK,lezmohhhPR@example.com,ZsXEhfbEaxBUupa St,JWR-QO-ANir,eoFLEesibmDIGDUU,MqRfBdIwKP
0909-SDHNU,Female,0,No,Yes,VzDZBnVVja,rOTCLBLkRd@example.com,mtRMtwQEFGLOekM St,DJi-hi-YnUH,MSagCwkrURgeqWUK,kdgqJcOyWY
4647-XXZAM,Female,0,Yes,Yes,mKjAldCmKo,YaIRYTguJo@example.com,clUApxiQvfzIQgu St,UQB-Mj-lhKJ,kIGqtnGpGGLMrMQV,kFIhGZxbGJ
1502-XFCVR,Female,0,No,No,FhHlmYxlce,JqRoAKMvdj@example.com,LQKfqNKnsfljeNs St,NRo-Lf-eZld,VdTgFHtufaFSBIBx,YMQAxQlSkS
7740-KKCXF,Male,0,Yes,No,ptUwnHUkKy,CtOdnucxpS@example.com,kIrkskWOCwmoywM St,zXw-Fd-DfaF,YbMUyBZRDACApKfG,yVLikEMzau
5360-XGYAZ,Male,0,Yes,Yes,cqRkBiBWOS,QGrIlXrQtz@example.com,VwpPRsrgnrVoWLE St,BDz-AO-TxPT,GSFaHnDvrNuqlHAq,wmZCVjUgOq
9692-TUSXH,Female,0,No,No,dBWoTaNHjo,dkldntFeyp@example.com,twRfQbdwxsJHwds St,moG-pm-CioQ,SNByTKuwVrgDKfCI,HauSGLIGxD
7912-SYRQT,Female,0,No,No,HJnLXmmZcW,bFkIjLXcQb@example.com,eYwPmnYrvEZknbT St,Vty-Rn-qTBN,HczaWwLweUTxvrFh,TGHPXGeCsd
3557-HTYWR,Female,0,No,No,rovzaXAWoP,jGrUJlqmIA@example.com,SfyZPTAysHTMCkT St,nuD-Pd-WRxF,SaUqtNRIITqDIiBO,RxIiXrdkyv
4816-JBHOV,Male,1,No,No,VAzvHwKEte,XYFFiLdcAa@example.com,BCAiQxbudlWegcD St,DNM-Af-gDZc,sGCHuldBskHNdKWf,JPrtXmZlhz
8920-NAVAY,Male,1,No,No,FmTgYdsuwR,lqYSHsVMhO@example.com,nZbNByOFDpjCmfK St,Kzf-Ge-bYKQ,tttWTFCijXjEqnuI,FCEEaiCsJu
1699-TLDLZ,Female,0,Yes,Yes,vTaveCozUF,fyzrrAgcsu@example.com,hQMuNKtLfmCaNlO St,zKW-en-IgPS,cjwkkXzcqWJxiqPb,ndiqanfyfd
5600-PDUJF,Male,0,No,No,CGOrOJPzDN,wQQVYRqSot@example.com,rvKhBFYBmyJdxAo St,EDM-sh-dpaq,iToyfqUOTZTerLel,xNoOhUsTQK
8292-TYSPY,Male,0,No,No,mJtVhhinSz,jteedftZmo@example.com,KUilgsRwSENnsDD St,MUN-rx-hSQW,VlcftdhpUtvIcyEW,WBTynnSeQv
0567-XRHCU,Female,0,Yes,Yes,fHzYdRBExa,QYlSiQQVuV@example.com,QthEsqbrmSeehvV St,pPN-mB-huID,dIAmSCLblwiBsWJF,KgkLDnNYmb
1867-BDVFH,Male,0,Yes,Yes,JTROqXdLGy,dMTrJqtkYj@example.com,uvpyxAUGVvNCPzq St,vZv-zt-VcLe,qZyRdthPlgdTpHBn,oQkfQcNcEU
2067-QYTCF,Female,0,Yes,No,zWbkHIvkYS,JuRKKefkvQ@example.com,BGubxKWDDLQyekd St,rFn-TG-pqzQ,NwwzHHsZuBJcAHXU,LMMRHtnmns
2359-QWQUL,Female,0,Yes,No,ariygMMYtJ,KfNxeKTeve@example.com,XYlJZMFGKUraWXv St,MYU-oK-Qbwl,aZzqgcUolQhlGfXz,rdbTLJdhpG
9103-TCIHJ,Female,0,No,No,XvxIIRyQww,DzGKqtnJut@example.com,ZxtYslvErOTdpVV St,rvs-HK-tgXK,jAilvzxMnbHEYgPg,zDkMKNQheF
7407-SUJIZ,Male,0,No,No,vnHhAnOgFI,NGGaoQEFCa@example.com,SEAHeFkeAsCOZcg St,EVF-WN-zmLD,XYYOxRicNRvUgSIz,MxynvMSpDj
9150-KPBJQ,Female,0,No,No,TlUFcOAmcu,NdEsqtteck@example.com,txcuvnzlZSncFCJ St,BYH-Gq-EOTg,rzRMpTxWPePsqLuD,vmoPbNUcLY
0052-DCKON,Male,0,Yes,No,ZAruKZzFbH,ygZvmKpMRv@example.com,xVhksRfusTuWXhq St,dbv-AI-ySnw,VwMeIaaWbBOewtxs,yaMVzDeOat
3654-ARMGP,Female,0,No,No,tpEXrusYoC,UKZqqteCsO@example.com,LoXRvjqPfGiBIcU St,eyb-ww-kxtm,mePJNkxbTVWjzZrf,dWbIOhHfvF
9699-UBQFS,Female,1,Yes,No,ONcjnMCGhL,tUrNxfwygP@example.com,GiDqHfbIacifxNM St,acf-kD-SkRM,fIKimrxScxvfHCYQ,DtfmaLIIXO
9367-TCUYN,Female,0,No,No,zWKThHVNUd,ZymAhBeFHC@example.com,ihMlXdVCDVoQlch St,YZA-CD-ebUr,XiKXSFQmigLucPdy,MnqqMaZViU
1261-FWTTE,Male,1,No,No,BRKzRYgPGU,xNFaLwQcMo@example.com,wGclCrWrymBFQGr St,AUI-zI-spKk,piCwIKCLPnAsLUGS,YlLsmApQwO
3528-HFRIQ,Male,1,Yes,No,nmRAlDajYu,zglvshltic@example.com,YwfssuNjzfIwFLw St,Myu-OB-sGiF,pgxRiZRveyNfHtrB,MmiCISdRnK
0708-SJDIS,Female,0,No,No,iwwygbkBug,rQZRPeTOqS@example.com,XKcHxkBwKvuXVVl St,xXI-ow-DCdO,LufZuRoPrBVmhBTd,bTGhCuEybS
4140-WJAWW,Female,0,No,No,qLdOiFrYtI,oyDeZWNcTn@example.com,EfNKvXPQogKHebI St,PCb-Ai-NisV,eIiyezwRZTitPUVo,WeEXOaxeZh
2073-QBVBI,Female,0,Yes,No,fuiBYLHTwu,kBfanOmJyx@example.com,jCLFqPXCmvmswtP St,aeW-cp-AwMy,jUTYxOeEAOgpNwEP,vHZhvBMFgl
6928-ONTRW,Female,0,Yes,Yes,IbFYHNEfmD,EVubRxFZpt@example.com,VJyEwVqlVoZcXHL St,IHR-Kl-Zakn,nrNjZdamVxJjnKeU,MssJUUDuRd
3320-VEOYC,Male,1,No,No,CQueXtSMKn,SUEgGzVCFY@example.com,MolJPdZBptrbeJH St,Zce-ra-VJRO,NvEOucFuEwSYqIzu,lYlKUMjSVv
5231-FIQPA,Female,0,No,No,nyVqAWepJm,vekPlRKpCf@example.com,aGEkrYGCGpdSimb St,qBK-Ev-nKqI,FWZdNVbOSbAvtNZy,nReSMPDuwv
6617-WLBQC,Female,0,Yes,Yes,DEaZjSrCSO,rZppyltdHH@example.com,VyUPgOSDjpdtPKn St,YHU-Fu-VkfQ,ihWUiRAWPePWyqgv,fATUOQXQrF
2599-CIPQE,Male,0,Yes,Yes,ThWFevhbXi,NTlqlDPgci@example.com,kHEuFitheCSgrZO St,LIV-Sg-pxzf,WQRQcizGlXUExmQh,AcKLXaCHpB
6653-CBBOM,Female,0,No,No,jurnILgKKR,NHNTuRHAvl@example.com,iDbvhrLlFqcfjnp St,FWp-Kp-wSCM,ACdEcDTobrKVBTJy,CNCnksNnhK
8774-GSBUN,Male,0,Yes,No,nFkvtaTRzX,TWhmvNDEDx@example.com,qKbPknkVQdAGtlo St,SpE-bV-CjaD,vLKXhYBzaGGONGGP,aEcjXilEFT
7326-RIGQZ,Male,0,Yes,Yes,KdlKNpYOFv,FhGZJQLFLS@example.com,KCbLyLmJanmJySg St,zSX-eP-wafK,sWHslpGBeUoIfLBj,mtQBOteEWm
1401-FTHFQ,Male,0,Yes,Yes,RArVhWsFYH,gBJmollgCG@example.com,ifKcuQWjXWaWPLQ St,wkN-ai-quoi,YMaWCCnvJwLHlPRI,cAMAAkXiul
3247-ZVOUO,Male,1,Yes,No,ktRPMEsUFo,vvWHLavDPa@example.com,uJADhQkcfCkaLuY St,WaU-pm-NjDe,LMDczdJRyOeeqMUa,MafSPIiXjd
0254-FNMCI,Female,0,No,No,LDiVOleoar,fcMhPPnHtE@example.com,ZsglJjgIKeQBoHE St,kZl-pF-jDOk,MGTAXsgYJoZngocQ,TzvtYcoOAK
1848-LBZHY,Female,0,Yes,No,XwgNnfqhnh,ZnFTNFMTQZ@example.com,XKwLoYXCQONHzre St,mXh-Ea-tSYi,CstTttIKeNhDlQpI,pimyRBRUJJ
6101-IMRMM,Male,0,No,Yes,GPpROlBJTA,ICHSQcNhOy@example.com,pjHhZHTxuoGYZms St,gFj-Rw-LxYW,TBoRRmgZvTIvmrHZ,xEeFTGlIJs
8118-TJAFG,Male,0,Yes,Yes,WYhGOTWXzW,HWbRjXmhXK@example.com,IHaWLYVFDYVNGEa St,mmn-pV-bulB,qAZEdKEAIreISjEC,oSskyiSCGO
5429-LWCMV,Female,0,No,No,chcvKsVjlL,AjSotnjAce@example.com,GNmYEHJWajWDFfn St,wYJ-rd-gFDa,RYUsHEwbkVJNYqwP,AJtoDiNEMP
7298-IZWLY,Female,0,No,No,awWsXaapRc,oXidRTtPDQ@example.com,VSeUQtWhovkMocT St,Zie-RN-lzRe,KQBuSEeartPcBXcD,CLMmVhkqvp
9758-MFWGD,Female,1,Yes,Yes,CUazwGSvOV,AGYiQkFcgA@example.com,oqhYvMqpbogZoQe St,fhv-AQ-AvrF,kmLuYApPaBevsVXy,ATrwVWjOmp
3955-JBZZM,Male,0,No,No,oTmNBVVlyd,RvBfDzIaKg@example.com,FWqCEyNuIFoGyNO St,VaK-vQ-TUSI,RBGqOKlvZoeTtluC,BXnnsosmpK
1268-ASBGA,Female,1,Yes,No,HsgzvniJWN,xvOYCRqQiP@example.com,WjkhrzozRSojRjP St,sjf-Tu-gIbU,uChySsfpdlrQmHPa,tyvwSRntRq
8943-URTMR,Female,0,No,No,WjsMdGvDCE,daYISfGKmn@example.com,mZhRNYWoQgmwMky St,fPi-vy-AbuA,RVwTGEKbWESusIHR,NJHKyoIgSZ
4815-TUMEQ,Female,0,No,No,eteNDMXrvx,NnBTMVMcDd@example.com,yIFpcjkMvXtOslM St,iRH-TJ-gmwE,AUaMHttpbMCGNjAN,BhKtOUzoic
4713-LZDRV,Female,1,No,No,FKxBBsQNGg,dUFSifDDHy@example.com,rYkHxBZwbLgwjgN St,JWX-oE-TPcl,VgrBKkTMhxYaKXPF,eKVlgbgFJu
9909-IDLEK,Male,0,Yes,Yes,yjkSkyzemq,lTRSYMGTEQ@example.com,twlestLPGzvsaos St,IUU-Ig-kdTJ,sxDYScNCgnLgZEQS,DmNHFHinRM
4092-OFQZS,Male,0,Yes,No,AlSbDjfpJd,QNmzFaUnvk@example.com,uijpZMOhToGIJHu St,ovP-Va-RrwB,iksKPvQZJTubxLBB,ApeCfxmJyD
1561-BWHIN,Male,0,Yes,Yes,EkphogELsA,wOTBZEvKtW@example.com,PuGyZVsDIVUbUGX St,UGq-fa-uIJn,JZsYJrySCAjehJST,MBDKWUddfF
4325-NFSKC,Male,1,No,No,mXUYkxxQQB,lMkuqSxkyd@example.com,bLSuVJbklGAtVkj St,pRN-Zs-BCQy,KHHslGYfDsGJRDaA,zqJFJSlSco
9927-DSWDF,Male,0,Yes,No,IzVogAdnov,HzAmMCBsfn@example.com,WARuACzqoyKGtXh St,Nta-Ct-cpLH,tdWrrvYzdQwUzWyC,pNYxbqdmnj
9500-LTVBP,Female,0,No,No,KpcNmvMNIW,GajEoIzRyt@example.com,WaoitOjJMjaLAht St,JiO-iT-dVNV,bEhYfqojbJTCUtsh,xIsbIftXpr
7252-NTGSS,Female,0,No,No,GcbQoKTZDJ,PdmNFmiSoi@example.com,gsymSMMRIZtSGmf St,Iha-Vf-GCgq,VCbnzJXrUNMQMENL,HtgwNIThIc
8149-AIQCG,Male,0,No,No,jfPkiCglvi,ZsEJgVmTCH@example.com,LObgxHcyJUdwRHQ St,GMP-EP-RXun,YKxhYSEpNLrKjyev,ogxgNUlVGN
1360-JYXKQ,Female,1,Yes,No,DZGeUaqzik,FLwKTXjgBS@example.com,wRlCvStlkVxexFL St,KfQ-lL-GaPy,dMpMXBrMQgonkQgs,yvuoVltIQU
2955-PSXOE,Female,0,No,No,jxqtVltkfY,NGXpNkTTwc@example.com,nvUBChMleHPMoXJ St,dQP-CW-eDqy,XPTKToCyLZnCHUDF,GLXDYyQsKA
7762-URZQH,Male,0,Yes,No,ziHVytlhbW,ksmTjtUswx@example.com,IJrNwkFRRUyurrE St,SAt-TI-kBRQ,VCpyDvLvwJLwjDmj,QmJUbQamAM
0899-WZRSD,Male,0,No,No,YvnQCHitxk,esHrYcXbJu@example.com,jFGhyCHrkxMtJec St,KuW-Cc-iSsE,eGOUklfwtosJzuxK,PIgARrXSpi
3255-GRXMG,Male,0,No,Yes,xVAxeyZHwh,cUEKwJxmfc@example.com,qFGpVWUGDpsZuPv St,fza-Lt-bJCU,EcwsOOFKIZgCxxRq,QIYZGXnvao
4828-FAZPK,Female,0,Yes,Yes,GtbGZjNJYk,vqTxIaXVOW@example.com,LaCoedWHeffPIsZ St,zjl-jD-UsJq,dvScooSZZMXItdui,PMYNBybqJF
6094-ZIVKX,Female,0,No,No,xtjQffhBpy,jQeQESIxIU@example.com,iPVQefloeuySuKQ St,blY-QB-XzTx,dITfypNuayXYKngT,SFDQPtkBAM
6925-BAYGL,Female,1,Yes,No,MLNCWcYrDU,FnPJAVrGiq@example.com,sRYDgDffYHsHHMH St,gPB-kK-cHHn,JKLTVjLKESAYbYci,xhbTQrehYu
3262-EIDHV,Female,0,Yes,Yes,fcOjUQCpPj,XOtlbDWzJm@example.com,OLDhqIkaHgSjeCK St,ujz-Fa-vSPX,KUAHPfiZIhgLtMnW,wQgYuQqigy
7354-OIJLX,Male,0,No,No,JEdKzHiaME,sXrjeJNXxL@example.com,ZVbSxIbxkUWkgep St,HMt-IY-GHmI,wjIzSdaRaVShuRsh,VDzdJknpDX
1376-HHBDV,Female,0,No,No,dNsMQpdvgd,yNZeJokICR@example.com,DbfQErMtplCFzAL St,Glg-jM-lmXt,suGcwZKQjWCsIKQt,FjMbszganA
6907-NZZIJ,Female,0,No,No,XesxeuMwEW,xcgJbYdZUX@example.com,xynwiVhEAZFyphU St,UHu-PC-gCVO,akIiLwdjnEfPCmZi,dzLXMWAorH
6133-OZILE,Female,0,No,No,HsIrNrIUNy,bTirYaJJzU@example.com,BiJeMamlWHqgTDA St,qmZ-KS-XDsW,StaKkDnodaBvhWXU,cFAoJHoURv
4135-FRWKJ,Female,1,Yes,Yes,TJJCTmUrEW,oJUDbeUpDC@example.com,mcQfdRoAcFlVhoJ St,Zsl-aV-JGFi,FguhQTsrDVnxNMlg,vBBNzSwXQp
2911-UREFD,Female,0,Yes,No,XZyCttPflZ,hXhWjzguGC@example.com,yQPrXZyDNqdSsUo St,kZL-Da-tLyn,RIucHywfEJiTkKts,sMsLrCrzyu
3744-ZRRDZ,Male,0,No,No,tIrqZNrNtC,PcOCGhkiTO@example.com,scwYvkleooNOqwa St,VAb-Xy-zMiW,HgIsVesqkNbNXVDz,zAmJYeqjej
5673-TIYIB,Male,0,No,No,kXfFypvcJi,uXFsJfTeKi@example.com,BjLnNPtIeCldklg St,OyU-pk-ltwp,qbCJJnwHkWXHgRuD,VLhLgvwKaP
6551-ZCOTS,Male,1,No,No,oQvAWnRgDj,iuxWOvbpRj@example.com,XqmRGpQvsZfUZiO St,cBZ-KO-bFLn,AQegpNMduExbHMnL,ESkGmqSBgX
7191-ADRGF,Male,0,Yes,No,SGoGMzzZNC,gHTHVeKlox@example.com,UxjyQzTzuARKVzA St,zaq-JY-ySBa,SfUrUkRoxrqPzeJL,XkwPaezanj
5018-LXQQG,Female,0,Yes,Yes,FihIZfiuzG,BndyExCUIJ@example.com,lSYKdbVlLSKQLRB St,CGX-sw-riRn,uvjhhkMsCLjroOvr,MQClWeUlAJ
6892-BOGQE,Female,0,Yes,No,CLfDCUZEGU,rQrHtYPkxq@example.com,IfgQvhnlqnzVmsp St,MVX-BT-LUQW,ayizkmZxLkuZvzmf,jgUtMPbEJl
1602-IJQQE,Female,0,No,No,UeTRxCMSCv,PolXEdGhmf@example.com,CyDgLJgwWgXAmYd St,KIr-ON-NQcB,wRHmAdtlQVpYEMMj,hPKbJpDtld
4628-WQCQQ,Male,0,No,Yes,REUzKofdiq,GIORCtHUWX@example.com,KVRKugcTFoosIGX St,Pkx-GL-KJBf,pAIaMSqllvcRumfB,ReOcbSXAWD
1746-TGTWV,Male,0,Yes,No,hTPIlVKErP,RktYROqHfW@example.com,IJIIBXniTCiDTTF St,hSK-Wc-fVzC,OAGwvPzsdBfNMJWp,LGUkydJfks
5995-SNNEW,Male,1,Yes,No,LAXOMrMMpy,uWZletxIBm@example.com,neMBJuzQNwIiomx St,cvP-fT-hhVS,coCkisdVlcNlbjJn,YwZPicdEIQ
8050-WYBND,Female,0,No,Yes,ajVnLbhhQn,qKqIUeVPyq@example.com,KEMMIdSituXdQNn St,Wec-Iw-qaNi,PAKpuZiaISTRAuJA,jPIIIrpXXq
2821-WARNZ,Female,0,No,Yes,DqaVLmwtxs,XizXwynuiy@example.com,sobPUIJZELONhEm St,qLt-jx-LiiH,GmlhnZzMRBXkSBom,bpZpQZrrbZ
4879-GZLFH,Female,0,Yes,Yes,nXOccHkWGn,qosDDptYgw@example.com,KhXLjshFbRTEiwK St,oad-jl-uMZT,GslgNaySAqpqalZS,RMvBRQOnPm
1644-IRKSF,Female,0,Yes,Yes,fEgRQakHtZ,ugfISwHtNO@example.com,mjSfsluMzJerTCj St,yuG-AD-rHMk,rYObSLoklmLhojfI,FXaAReMOPN
8314-HTWVE,Female,0,Yes,Yes,nENedQsdeE,bXSdlfgkJH@example.com,DYwTVpMgNVNyhwU St,afp-Qh-Kmzu,yXpNGBZVUhvXqmVy,TpWCypSdVo
9402-ROUMJ,Female,0,Yes,Yes,BrUamNbJOx,HioZDZkQPx@example.com,dpPJDqQHFivhouO St,DkY-vj-IFQZ,femrmpcFzXBFwxwA,wqbkwJCnEF
2507-QZPQS,Male,0,No,No,athKhdvqBt,QFvZTHwKzr@example.com,gSBTUVpFAkPQPSI St,dsp-dH-VNAk,sTgefknKTEHWzMzU,iyCNwyymrJ
7159-NOKYQ,Male,0,Yes,No,qkglstyJho,lfaAfVWuED@example.com,rIMfoGWvUVkWzXS St,dWK-Sb-nrfU,iGQYvChfdbLKmRjD,xoDhkgyeJs
5707-ZMDJP,Male,0,Yes,Yes,KblBADrxIV,VZEHVBnJuw@example.com,SKXOZehPOqVtvsq St,Uet-lX-NdsG,NLhhiDtxADkhUKPE,xkKuPnCRdZ
8779-YIQQA,Male,0,Yes,Yes,lVwdAOxjDi,nEmwvDTWgQ@example.com,sfsPBzqFZGKZnvs St,vHy-WX-ufqp,TAAKrFTXxwqleHIw,VvBUPjoNsw
7136-IHZJA,Female,0,Yes,Yes,eHVhhVEope,JfPtgzTsVr@example.com,ggOLFxOiABxgwFN St,piY-sS-KbWM,PlrRawwGTPCcjYhO,xqROItkhBO
8966-OIQHG,Female,0,Yes,Yes,aUjeGapvDx,wCvZPOPraH@example.com,xPBAuhEzMgqslaE St,Mag-mp-XEFM,JRktnHHLKsDqJLza,wPUqUyGJma
7074-STDCN,Male,0,No,No,NOTAAPkwfz,TCskbjvOok@example.com,mducErcgsoQvsUq St,oYk-gU-HRXc,YmVKVZHgpPWxsdTK,gobXNhIoRI
3705-PSNGL,Male,0,No,No,JVLtoJmAEV,PVxtdRWPJM@example.com,nTZHYthwTnOGyYD St,EMw-eO-gYvf,EZLCyyIyKQGAJRMe,wFZolCYqDA
8739-QOTTN,Female,0,Yes,No,GMjRTeKybu,asKibEZSgZ@example.com,uREdEEJSjgXfcEA St,jIK-eh-XJmn,AsRCNTbSPAzGVKXB,oTufuCSXWD
1399-OUPJN,Female,0,Yes,Yes,dTCHEJYQux,gZwOWnpEaR@example.com,LIDVERreBpvfbqt St,ymW-Ri-HtXY,CdeizwPwpintgGvU,ZDxRnNbuis
0277-BKSQP,Male,0,Yes,Yes,CIBexkKxnj,iQtpahZteV@example.com,TkSKkPrLxlCoHsc St,wOU-jv-fzMg,RGbIDUKNuNjBzgFC,BnkAsQWsLF
6502-HCJTI,Male,1,Yes,No,kHWJvXtvqM,utBKkHNREt@example.com,QuJwoiTCFXWmyAO St,LeE-Rz-NFKH,gWnXkFRXdITyPFSD,FYJWdrfjzI
2606-RMDHZ,Male,0,No,No,tKIOSzUThJ,JDtvumpqeu@example.com,QQzwOnDQgJcResy St,wUX-Jj-Wnhj,heiaUVQQNEcAVkBv,KnGoslOCjf
5774-XZTQC,Female,0,Yes,Yes,zzWyircnpi,dYXoPkqxaN@example.com,BBnkmPYMGFMnhUp St,zJy-bO-vFxU,MTHUUhsBgiIvIcsu,mhtAyqOPUK
2676-SSLTO,Male,0,No,No,lIzECjcdhe,rIGhKjSFac@example.com,fSYTUgLJjSJvuWv St,CVy-yN-UJWU,LlxKMGQEYbJnIvId,XMNgQhlCAu
6266-QHOJZ,Female,0,No,No,SEPiCfIXHo,xlVaFLxCjm@example.com,EkeKYPZENKPVqKx St,XWn-ln-wwFD,KMHmeGPXMfcRJPeJ,ymPFTloWYM
7269-JISCY,Female,0,No,No,uWQKnChFAm,BnIYiGJbLI@example.com,BXRBrAAIFFYWkEm St,tmO-lT-NOHQ,gUSYwMJVcizWrzsG,KgHJhsgqtM
0363-SVHYR,Male,0,Yes,Yes,tENdIoKVBw,BXJUkKxshX@example.com,baHVEuFZAbugYoB St,YAc-Of-oGWP,obgIVfKAiRdhWZif,XYpoxgFkCj
8547-NSBBO,Male,0,No,No,RRtGhFrnWl,OhTeXRJBoi@example.com,CBIpVukpoApXpIj St,HkL-FS-pHec,PWzPQVXPmIQuQVej,NvbtlYsYbL
8258-GSTJK,Male,1,No,No,bqyxNMOkeA,JQVllwBzmu@example.com,iPAAUJEgHBhOOtl St,waz-VT-SWfJ,ZLHrmBDuffzKfcMv,nEMWZoCANK
